"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL1910277"	""	"0"	"414.45"	"0"	"0.58"	"10d"	"Cc1c(C#N)c(Nc2ccc(S(N)(=O)=O)cc2)nc2nc(NCCO)nc(N)c12"	"IC50"	"'='"	"3100.0"	"nM"	"5.51"	""	""	"UO_0000065"	"13.29"	"0.26"	"4.93"	"2.86"	"0"	"CHEMBL1912179"	"Inhibition of CDK2/cyclin A expressed in baculovirus infected insect Sf21 cells using [gamma-P32]ATP and histone H1 as substrate after 10 mins by radiometric assay"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"Sf21"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1909587"	"1"	"Scientific Literature"	"Eur. J. Med. Chem."	"2011"	"CHEMBL4106362"	""
"CHEMBL2312185"	""	"0"	"420.55"	"0"	"3.37"	"12u"	"CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1"	"IC50"	"'='"	"1126.0"	"nM"	"5.95"	""	""	"UO_0000065"	"14.14"	"0.27"	"2.58"	"5.84"	"0"	"CHEMBL2350829"	"Inhibition of human recombinant His6 tagged CDK2/Cyclin A expressed in Sf21 insect cells after 40 mins by scintillation counting analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2346630"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL2348649"	""	"0"	"415.95"	"0"	"3.76"	"12r"	"CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2Cl)s1"	"Ki"	"'='"	"45.0"	"nM"	"7.35"	""	""	"UO_0000065"	"17.66"	"0.36"	"3.59"	"9.42"	"0"	"CHEMBL2350829"	"Inhibition of human recombinant His6 tagged CDK2/Cyclin A expressed in Sf21 insect cells after 40 mins by scintillation counting analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2346630"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL2348647"	""	"0"	"399.50"	"0"	"3.24"	"12p"	"CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2F)s1"	"Ki"	"'='"	"20.0"	"nM"	"7.70"	""	""	"UO_0000065"	"19.27"	"0.38"	"4.46"	"9.87"	"0"	"CHEMBL2350829"	"Inhibition of human recombinant His6 tagged CDK2/Cyclin A expressed in Sf21 insect cells after 40 mins by scintillation counting analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2346630"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL568510"	""	"0"	"498.10"	"1"	"5.43"	"13"	"CC(C)n1cnc2c(NCc3csc(-c4ccccc4)c3)nc(N[C@H]3CC[C@H](N)CC3)nc21.Cl"	"IC50"	"'='"	"250.0"	"nM"	"6.60"	""	""	"UO_0000065"	"14.30"	"0.27"	"1.17"	"7.05"	"0"	"CHEMBL1058435"	"Inhibition of recombinant Cdk2/cyclinA"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1154657"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2009"	"None"	""
"CHEMBL178452"	""	"0"	"216.29"	"0"	"2.49"	"17"	"CC(C)CC1Cc2c[nH]nc2-c2c[nH]nc21"	"IC50"	"'='"	"87.0"	"nM"	"7.06"	""	""	"UO_0000065"	"32.64"	"0.60"	"4.57"	"12.31"	"0"	"CHEMBL829439"	"Inhibition of Cyclin A-cyclin-dependent kinase 2"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1144365"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2005"	"None"	""
"CHEMBL204294"	""	"0"	"359.41"	"0"	"2.56"	"14"	"CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccccc3F)c2C1"	"IC50"	"'='"	"51.0"	"nM"	"7.29"	""	""	"UO_0000065"	"20.29"	"0.38"	"4.73"	"8.09"	"0"	"CHEMBL867068"	"Inhibitory activity against CDK2/Cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1148615"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL204555"	""	"0"	"397.44"	"0"	"3.67"	"8"	"Cc1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)c2cccc4cccnc24)C3)cc1"	"IC50"	"'='"	"1050.0"	"nM"	"5.98"	""	""	"UO_0000065"	"15.04"	"0.27"	"2.31"	"6.57"	"0"	"CHEMBL867068"	"Inhibitory activity against CDK2/Cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1148615"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL2296280"	""	"0"	"337.43"	"0"	"3.83"	"13"	"N#CCc1ccc(Nc2nc(N)cc(OCC3CCCCC3)n2)cc1"	"IC50"	"'='"	"24000.0"	"nM"	"4.62"	""	""	"UO_0000065"	"13.69"	"0.25"	"0.79"	"4.77"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL190460"	""	"0"	"530.41"	"1"	"3.97"	"30(table4)"	"Cc1c(I)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12"	"IC50"	"'='"	"443.0"	"nM"	"6.35"	""	""	"UO_0000065"	"11.98"	"0.28"	"2.38"	"8.46"	"0"	"CHEMBL829526"	"Inhibition of [32P]ATP binding to Cyclin dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1143565"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
"CHEMBL2296284"	""	"0"	"475.57"	"0"	"4.03"	"17"	"O=Nc1cnc(Nc2ccc(S(=O)(=O)NCC3CCCO3)cc2)nc1OCC1CCCCC1"	"IC50"	"'='"	"8.1"	"nM"	"8.09"	""	""	"UO_0000065"	"17.01"	"0.33"	"4.06"	"6.14"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2296279"	""	"0"	"371.44"	"0"	"3.58"	"12"	"COc1ccc(Nc2nc(N)c(/C=N/O)c(OCC3CCCCC3)n2)cc1"	"IC50"	"'='"	"8300.0"	"nM"	"5.08"	""	""	"UO_0000065"	"13.68"	"0.26"	"1.50"	"4.42"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL104467"	""	"0"	"377.47"	"0"	"2.41"	"11"	"Nc1cc(OCC2CCCCC2)nc(Nc2ccc(S(N)(=O)=O)cc2)n1"	"IC50"	"'='"	"2930.0"	"nM"	"5.53"	""	""	"UO_0000065"	"14.66"	"0.29"	"3.12"	"4.15"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2296274"	""	"0"	"267.29"	"0"	"1.51"	"28"	"Nc1nc(N)c([N+](=O)[O-])c(OCC2CCCCC2)n1"	"IC50"	"'='"	"8300.0"	"nM"	"5.08"	""	""	"UO_0000065"	"19.01"	"0.37"	"3.57"	"3.90"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2295950"	""	"0"	"432.53"	"0"	"4.38"	"6d"	"CC(C)C[C@H](O)Nc1nc(Nc2ccc(-c3ncccn3)cc2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"600.0"	"nM"	"6.22"	""	""	"UO_0000065"	"14.38"	"0.27"	"1.84"	"5.47"	"0"	"CHEMBL3072205"	"Inhibition of human recombinant CDK2/cyclin A using histone H1 and [gamma33P]ATP as substrate after 30 min by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045291"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2295957"	""	"0"	"420.48"	"0"	"2.72"	"6j"	"CC(C)n1cnc2c(Nc3ccc(-c4cncnc4)cc3)nc(NC(O)CCO)nc21"	"IC50"	"'='"	"330.0"	"nM"	"6.48"	""	""	"UO_0000065"	"15.41"	"0.29"	"3.76"	"4.84"	"0"	"CHEMBL3072205"	"Inhibition of human recombinant CDK2/cyclin A using histone H1 and [gamma33P]ATP as substrate after 30 min by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045291"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2295936"	""	"0"	"418.51"	"0"	"4.14"	"7b"	"CCC[C@H](O)Nc1nc(Nc2cccc(-c3ncccn3)c2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"320.0"	"nM"	"6.50"	""	""	"UO_0000065"	"15.52"	"0.29"	"2.35"	"5.71"	"0"	"CHEMBL3072205"	"Inhibition of human recombinant CDK2/cyclin A using histone H1 and [gamma33P]ATP as substrate after 30 min by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045291"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2295954"	""	"0"	"432.53"	"0"	"4.38"	"6g"	"CC(C)C[C@@H](O)Nc1nc(Nc2ccc(-c3cncnc3)cc2)c2ncn(C(C)C)c2n1"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	""	"UO_0000065"	"17.39"	"0.32"	"3.14"	"6.62"	"0"	"CHEMBL3072205"	"Inhibition of human recombinant CDK2/cyclin A using histone H1 and [gamma33P]ATP as substrate after 30 min by scintillation counting"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045291"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL1173442"	"AIGIALOMYCIN D"	"0"	"334.37"	"0"	"2.12"	"1"	"C[C@H]1C/C=C/[C@@H](O)[C@@H](O)CC/C=C/c2cc(O)cc(O)c2C(=O)O1"	"IC50"	"'='"	"21000.0"	"nM"	"4.68"	""	""	"UO_0000065"	"13.99"	"0.27"	"2.56"	"4.36"	"0"	"CHEMBL2015886"	"Inhibition of CDK2/cyclin A using 5-FAM-GGGPATPKKAKKL-COOH as substrate after 1 hr by IMAP assay"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2010797"	"1"	"Scientific Literature"	"ACS Med. Chem. Lett."	"2011"	"None"	""
"CHEMBL2296295"	""	"0"	"420.50"	"0"	"2.22"	"5"	"Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(OCC2CCCCC2)c1/C=N/O"	"IC50"	"'='"	"117.0"	"nM"	"6.93"	""	""	"UO_0000065"	"16.48"	"0.33"	"4.71"	"4.18"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2333163"	"SESQUIBASTADIN 1"	"0"	"1412.37"	"None"	"None"	"1"	"O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)/C(Cc3cc(Br)c(O)c(-c4cc(C/C(=N\O)C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)c3)=N/O)cc2Br)c1)=N/O"	"IC50"	"'='"	"6500.0"	"nM"	"5.19"	""	""	"UO_0000065"	"3.67"	"None"	"None"	"None"	"0"	"CHEMBL2344165"	"Inhibition of CDK2/cyclin-A (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2331160"	"1"	"Scientific Literature"	"J. Nat. Prod."	"2013"	"None"	""
"CHEMBL1643211"	""	"0"	"335.42"	"0"	"1.55"	"9e"	"CC#Cc1c(C2CCCNC2)nc2c(-c3cnn(C)c3)cnn2c1N"	"IC50"	"'='"	"520.0"	"nM"	"6.28"	""	""	"UO_0000065"	"18.73"	"0.34"	"4.73"	"7.30"	"0"	"CHEMBL1647911"	"Inhibition of recombinant CDK2/Cyclin A expressed in insect Sf9 cells assessed as inhibition of [33P]-ATP incorporation into biotinylated histone H1 after 1 hr by liquid scintillation counting"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"Sf9"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1641419"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2011"	"CHEMBL3308860"	""
"CHEMBL2296281"	""	"0"	"304.42"	"0"	"3.33"	"14"	"Nc1nc(N)c(-c2cccs2)c(OCC2CCCCC2)n1"	"IC50"	"'='"	"55000.0"	"nM"	"4.26"	""	""	"UO_0000065"	"13.99"	"0.28"	"0.93"	"4.89"	"0"	"CHEMBL3075793"	"Inhibition of CDK2/cyclinA (unknown origin)"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL3045022"	"1"	"Scientific Literature"	"Med Chem Res"	"2013"	"None"	""
"CHEMBL2326573"	""	"0"	"723.67"	"2"	"4.28"	"5822"	"Cc1nc(C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NCc2cc(Oc3ccc(Cl)cc3)ccn2)nn1-c1ccc(Cl)cc1"	"IC50"	"'='"	"54400.0"	"nM"	"4.26"	""	""	"UO_0000065"	"5.89"	"0.12"	"-0.02"	"2.11"	"0"	"CHEMBL2327296"	"Inhibition of human recombinant CDK2/Cyclin A2 using fluoresceinyl-Ahx-Pro-Val-Lys-Arg-Arg-Leu-Phe-Gly tracer peptide as substrate after 45 mins by fluorescent polarization binding assay"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2321725"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL2348842"	""	"0"	"430.44"	"0"	"3.05"	"27f"	"CNc1nc(C(F)(F)F)c(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)s1"	"Ki"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"20.21"	"0.42"	"5.65"	"7.08"	"0"	"CHEMBL2350829"	"Inhibition of human recombinant His6 tagged CDK2/Cyclin A expressed in Sf21 insect cells after 40 mins by scintillation counting analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL2346630"	"1"	"Scientific Literature"	"J. Med. Chem."	"2013"	"None"	""
"CHEMBL362656"	""	"0"	"361.28"	"0"	"2.90"	"7n2"	"NC(=O)c1nn(-c2ccc(OC(F)(F)F)cc2)c2c1ccc1[nH]ncc12"	"IC50"	"'='"	"37.0"	"nM"	"7.43"	""	""	"UO_0000065"	"20.57"	"0.39"	"4.53"	"7.52"	"0"	"CHEMBL829439"	"Inhibition of Cyclin A-cyclin-dependent kinase 2"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1144365"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2005"	"None"	""
"CHEMBL179588"	""	"0"	"302.30"	"0"	"1.87"	"7o2"	"N#Cc1ccc(-n2nc(C(N)=O)c3ccc4[nH]ncc4c32)cc1"	"IC50"	"'='"	"5.0"	"nM"	"8.30"	""	""	"UO_0000065"	"27.46"	"0.49"	"6.43"	"7.32"	"0"	"CHEMBL829439"	"Inhibition of Cyclin A-cyclin-dependent kinase 2"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1144365"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2005"	"None"	""
"CHEMBL359738"	""	"0"	"364.41"	"0"	"1.30"	"7p1"	"NC(=O)c1nn(-c2ccc(N3CCOCC3)cc2)c2c1CCc1n[nH]cc1-2"	"IC50"	"'='"	"560.0"	"nM"	"6.25"	""	""	"UO_0000065"	"17.16"	"0.32"	"4.95"	"6.13"	"0"	"CHEMBL829439"	"Inhibition of Cyclin A-cyclin-dependent kinase 2"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1144365"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2005"	"None"	""
"CHEMBL365355"	""	"0"	"353.43"	"0"	"2.90"	"31(table 3)"	"C[C@@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCN(C)C2=O)cc1"	"IC50"	"'='"	"8500.0"	"nM"	"5.07"	""	""	"UO_0000065"	"14.35"	"0.27"	"2.17"	"6.23"	"0"	"CHEMBL833553"	"Inhibition of cyclin dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1143606"	"1"	"Scientific Literature"	"J. Med. Chem."	"2005"	"None"	""
"CHEMBL381823"	""	"0"	"391.48"	"0"	"3.57"	"16"	"CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc4ccccc4c3)c2C1"	"IC50"	"'='"	"45.0"	"nM"	"7.35"	""	""	"UO_0000065"	"18.77"	"0.35"	"3.78"	"8.15"	"0"	"CHEMBL867068"	"Inhibitory activity against CDK2/Cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1148615"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL380423"	""	"0"	"643.19"	"2"	"0.01"	"19b"	"CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)c1cccc(CN=C(N)N)c1)C(=O)N[C@@H](Cc1cccc(Cl)c1)C(N)=O"	"IC50"	"'='"	"2700.0"	"nM"	"5.57"	""	""	"UO_0000065"	"8.66"	"0.17"	"5.56"	"2.15"	"0"	"CHEMBL866584"	"Inhibition of CDK2/CyclinA"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1146059"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL206396"	""	"0"	"654.26"	"2"	"2.64"	"26a"	"CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)c1ccc(CN=C(N)N)cc1)C(=O)N[C@@H]1CCCC[C@H]1c1cccc(Cl)c1"	"IC50"	"'='"	"47.0"	"nM"	"7.33"	""	""	"UO_0000065"	"11.20"	"0.22"	"4.69"	"3.39"	"0"	"CHEMBL866584"	"Inhibition of CDK2/CyclinA"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1146059"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL380946"	""	"0"	"405.50"	"0"	"4.13"	"18"	"CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1"	"IC50"	"'='"	"36.0"	"nM"	"7.44"	""	""	"UO_0000065"	"18.36"	"0.34"	"3.31"	"8.26"	"0"	"CHEMBL867068"	"Inhibitory activity against CDK2/Cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1148615"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL114250"	""	"0"	"193.21"	"0"	"0.67"	"7"	"CC(C)Oc1[nH]c(N)nc2ncnc1-2"	"IC50"	"'='"	"75000.0"	"nM"	"4.12"	""	""	"UO_0000065"	"21.35"	"0.40"	"3.45"	"4.60"	"0"	"CHEMBL663351"	"Inhibition of human Cyclin-dependent kinase 2-cyclin A"	"B"	"BAO_0000223"	"protein complex format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1135525"	"1"	"Scientific Literature"	"J. Med. Chem."	"2002"	"None"	""
"CHEMBL143285"	""	"0"	"366.43"	"0"	"2.77"	"14a"	"O=C(Nc1cc([C@@H]2CCCN2)[nH]n1)Nc1cccc2c1[C@H]1CCCN1C2=O"	"IC50"	"'='"	"25000.0"	"nM"	"4.60"	""	""	"UO_0000065"	"12.56"	"0.23"	"1.83"	"4.51"	"0"	"CHEMBL824727"	"Inhibition of human recombinant cyclin A-CDK2"	"B"	"BAO_0000223"	"protein complex format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"Homo sapiens"	"PROTEIN COMPLEX"	"CHEMBL1134322"	"1"	"Scientific Literature"	"J. Med. Chem."	"2001"	"None"	""
